x_fit,y_fit
4.71071071071071,115336.351473477
4.70570570570571,115336.369051544
4.7007007007007,115336.385731384
4.6956956956957,115336.401558894
4.69069069069069,115336.416577628
4.68568568568569,115336.430828914
4.68068068068068,115336.444351967
4.67567567567568,115336.457184001
4.67067067067067,115336.469360325
4.66566566566567,115336.480914445
4.66066066066066,115336.491878156
4.65565565565566,115336.502281627
4.65065065065065,115336.512153487
4.64564564564565,115336.5215209
4.64064064064064,115336.530409642
4.63563563563564,115336.538844175
4.63063063063063,115336.546847707
4.62562562562563,115336.554442262
4.62062062062062,115336.561648739
4.61561561561562,115336.568486969
4.61061061061061,115336.574975769
4.60560560560561,115336.581132993
4.6006006006006,115336.586975587
4.5955955955956,115336.592519627
4.59059059059059,115336.597780368
4.58558558558559,115336.602772289
4.58058058058058,115336.607509124
4.57557557557558,115336.612003909
4.57057057057057,115336.616269012
4.56556556556557,115336.620316171
4.56056056056056,115336.624156521
4.55555555555556,115336.627800632
4.55055055055055,115336.631258529
4.54554554554555,115336.63453973
4.54054054054054,115336.637653263
4.53553553553554,115336.640607695
4.53053053053053,115336.643411157
4.52552552552553,115336.646071363
4.52052052052052,115336.648595634
4.51551551551552,115336.650990916
4.51051051051051,115336.6532638
4.50550550550551,115336.65542054
4.5005005005005,115336.657467072
4.4954954954955,115336.659409026
4.49049049049049,115336.661251748
4.48548548548549,115336.663000307
4.48048048048048,115336.664659516
4.47547547547548,115336.666233939
4.47047047047047,115336.667727911
4.46546546546547,115336.66914554
4.46046046046046,115336.67049073
4.45545545545546,115336.671767181
4.45045045045045,115336.672978406
4.44544544544545,115336.674127737
4.44044044044044,115336.675218338
4.43543543543544,115336.67625321
4.43043043043043,115336.677235201
4.42542542542543,115336.678167012
4.42042042042042,115336.679051207
4.41541541541542,115336.679890221
4.41041041041041,115336.680686362
4.40540540540541,115336.68144182
4.4004004004004,115336.682158674
4.3953953953954,115336.682838897
4.39039039039039,115336.683484362
4.38538538538539,115336.684096843
4.38038038038038,115336.684678026
4.37537537537538,115336.685229512
4.37037037037037,115336.685752817
4.36536536536537,115336.686249381
4.36036036036036,115336.68672057
4.35535535535536,115336.687167683
4.35035035035035,115336.687591947
4.34534534534535,115336.687994533
4.34034034034034,115336.688376546
4.33533533533534,115336.688739038
4.33033033033033,115336.689083007
4.32532532532533,115336.6894094
4.32032032032032,115336.689719114
4.31531531531532,115336.690013002
4.31031031031031,115336.690291872
4.30530530530531,115336.690556492
4.3003003003003,115336.69080759
4.2952952952953,115336.691045857
4.29029029029029,115336.691271948
4.28528528528529,115336.691486487
4.28028028028028,115336.691690062
4.27527527527528,115336.691883235
4.27027027027027,115336.692066537
4.26526526526527,115336.692240472
4.26026026026026,115336.69240552
4.25525525525526,115336.692562133
4.25025025025025,115336.692710743
4.24524524524525,115336.69285176
4.24024024024024,115336.692985571
4.23523523523524,115336.693112544
4.23023023023023,115336.693233028
4.22522522522523,115336.693347356
4.22022022022022,115336.693455842
4.21521521521522,115336.693558784
4.21021021021021,115336.693656466
4.20520520520521,115336.693749157
4.2002002002002,115336.693837111
4.1951951951952,115336.69392057
4.19019019019019,115336.693999765
4.18518518518519,115336.694074913
4.18018018018018,115336.694146221
4.17517517517518,115336.694213885
4.17017017017017,115336.694278092
4.16516516516517,115336.694339017
4.16016016016016,115336.69439683
4.15515515515516,115336.694451688
4.15015015015015,115336.694503743
4.14514514514515,115336.694553138
4.14014014014014,115336.694600009
4.13513513513514,115336.694644484
4.13013013013013,115336.694686687
4.12512512512513,115336.694726734
4.12012012012012,115336.694764734
4.11511511511512,115336.694800792
4.11011011011011,115336.694835008
4.10510510510511,115336.694867476
4.1001001001001,115336.694898284
4.0950950950951,115336.694927518
4.09009009009009,115336.694955258
4.08508508508509,115336.694981581
4.08008008008008,115336.695006558
4.07507507507508,115336.69503026
4.07007007007007,115336.69505275
4.06506506506507,115336.695074091
4.06006006006006,115336.695094341
4.05505505505506,115336.695113556
4.05005005005005,115336.69513179
4.04504504504505,115336.695149092
4.04004004004004,115336.69516551
4.03503503503504,115336.695181089
4.03003003003003,115336.695195871
4.02502502502503,115336.695209899
4.02002002002002,115336.695223209
4.01501501501502,115336.69523584
4.01001001001001,115336.695247825
4.00500500500501,115336.695259198
4,115336.695269989
